Subj_idx,Stimulus_1,Response_1,Confidence_1,RT_decConf_1,SOA_1,Accuracy_1,Stimulus_2,Response_2,Confidence_2,RT_decConf_2,SOA_2,Accuracy_2,Condition_Attention,Training,Task
14,different,different,2,NaN,0.3,1,male,female,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.3,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.3,0,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,3,NaN,0.3,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.3,0,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.3,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.3,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,different,4,NaN,0.3,0,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.3,0,male,female,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,3,NaN,0.3,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.3,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.3,1,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.3,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.3,0,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.3,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.3,0,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.3,1,male,male,4,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.3,1,male,male,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.3,1,female,male,2,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,different,2,NaN,0.3,0,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.3,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.3,1,female,male,2,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.3,1,male,male,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.3,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.3,1,male,female,2,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.3,1,female,male,2,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.3,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.3,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.3,1,male,female,2,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.3,1,male,male,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.3,1,male,female,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.3,0,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,same,1,NaN,0.3,0,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,3,NaN,0.3,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.3,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,3,NaN,0.3,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.3,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.283333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.266666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,4,NaN,0.266666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.233333333,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.216666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,2,NaN,0.216666667,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.233333333,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.266666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.266666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,4,NaN,0.233333333,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,3,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,same,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,4,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.266666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,2,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,3,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,3,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,female,2,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,2,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,3,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,female,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,3,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,2,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,female,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,3,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,4,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,1,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,3,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,male,3,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,3,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,female,2,NaN,0.15,1,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,1,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,male,female,2,NaN,0.15,0,full_attention,0,peripheral_task
14,NaN,NaN,NaN,NaN,NaN,NaN,female,male,1,NaN,0.15,0,full_attention,0,peripheral_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,2,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,3,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,4,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,2,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,3,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,2,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,same,1,NaN,0.25,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.25,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,different,4,NaN,0.25,0,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,3,NaN,0.25,1,female,male,2,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.25,1,female,female,4,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.25,0,male,female,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,male,4,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,male,male,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,female,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.25,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,female,3,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,2,NaN,0.25,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.25,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.25,1,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,female,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.25,0,male,male,4,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,different,1,NaN,0.25,0,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,3,NaN,0.25,1,male,male,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,2,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,same,1,NaN,0.25,0,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,female,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,female,male,1,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,same,1,NaN,0.25,0,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,3,NaN,0.25,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,same,same,1,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,1,NaN,0.25,1,male,male,3,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,4,NaN,0.25,1,male,male,1,NaN,0.15,1,diverted_attention,0,dual_tasks
14,different,different,2,NaN,0.25,1,male,female,3,NaN,0.15,0,diverted_attention,0,dual_tasks
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,4,NaN,0.216666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.216666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.2,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,2,NaN,0.2,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,same,1,NaN,0.166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,3,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,same,1,NaN,0.15,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,3,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,2,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,same,1,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,different,different,1,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
14,same,different,1,NaN,0.15,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,0,central_task
